web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572917604-8448","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1795-Green-Valley-Oaks-Dr-Fairfield-CA-94534/15726265_zpid/","Fairfield, CA 94534","For sale","1795 Green Valley Oaks Dr,","2","https://www.zillow.com/fairfield-ca/2_p/","","","","","","","3,040","3","3","$949,675","$975,000","Single Family","1976","Other","Central","Single Family","3.92 acres","$2,900/mo","8","8","7","{""targetDiv"":""gpt-ad-128d4922-e9bc-4376-86aa-e8c59ab12ed1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1795 Green Valley Oaks Dr"",""bd"":""3"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15726265"",""lot"":""7"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-2596684325707291328"",""sqftrange"":""3000-3499"",""price"":""975000"",""sqft"":""3040"",""posting_url"":""http://greathomes.org/mls/property/21927276"",""mlong"":""-122.159408"",""state"":""CA"",""prange"":""900-999k"",""zip"":""94534"",""mlat"":""38.256814"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjzu6rgeoopoq1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1970-1979"",""zestimate"":""949675"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917306-8275","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/3127-Pine-Valley-Dr-Fairfield-CA-94534/15724442_zpid/","Fairfield, CA 94534","For sale","3127 Pine Valley Dr,","","","","","4","https://www.zillow.com/fairfield-ca/4_p/","","","2,303","4","3","$629,000","$629,000","Single Family","1992","Other","Central","Single Family","6,098 sqft","$2,984/mo","7","7","null","{""targetDiv"":""gpt-ad-47975aa5-ffc1-4708-a819-4a2bdd0d18d2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3127 Pine Valley Dr"",""bd"":""4"",""fsbid"":""14311"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15724442"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-897860016418403546"",""sqftrange"":""2000-2499"",""price"":""629000"",""sqft"":""2303"",""posting_url"":""http://www.HectorOntiveros.com"",""mlong"":""-122.062924"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94534"",""mlat"":""38.282528"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7eqrzb3ayg481000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1990-1999"",""zestimate"":""629000"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917207-8214","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2225-Brighton-Ct-Fairfield-CA-94533/15648361_zpid/","Fairfield, CA 94533","For sale","2225 Brighton Ct,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","2,234","4","3","$553,849","$553,800","Single Family","1977","Other","No Data","Single Family","7,405 sqft","$2,700/mo","2","3","null","{""targetDiv"":""gpt-ad-91f5f7db-0886-4bd3-a243-cbeeccfb5478"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2225 Brighton Ct"",""bd"":""4"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15648361"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-2021685015899233722"",""sqftrange"":""2000-2499"",""price"":""553800"",""sqft"":""2234"",""posting_url"":""http://greathomes.org/mls/property/21926884"",""mlong"":""-122.049247"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94533"",""mlat"":""38.269734"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzrvq2i5dtkz31000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1970-1979"",""zestimate"":""553849"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917141-8172","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1827-Fairfield-Ave-Fairfield-CA-94533/15647495_zpid/","Fairfield, CA 94533","Foreclosure","1827 Fairfield Ave,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","3,245","5","3","$460,931","$489,900","Single Family","1983","Other","Central","Single Family","6,534 sqft","$2,550/mo","2","3","null","{""targetDiv"":""gpt-ad-1fab6dea-ba34-45aa-bcc1-a60f654c5561"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1827 Fairfield Ave"",""bd"":""5"",""fsbid"":""14311"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15647495"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""5252277157121777181"",""sqftrange"":""3000-3499"",""price"":""489900"",""sqft"":""3245"",""posting_url"":""http://www.JasonFrancisRealEstate.com"",""mlong"":""-122.045472"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94533"",""mlat"":""38.262254"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zjltuvvpvf61000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""495625"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917657-8467","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2985-Pebble-Beach-Cir-Fairfield-CA-94534/69027658_zpid/","Fairfield, CA 94534","For sale","2985 Pebble Beach Cir,","2","https://www.zillow.com/fairfield-ca/2_p/","","","","","","","4,003","6","4","null","$824,900","Single Family","2006","Other","Central","Single Family","8,398 sqft","$3,903/mo","7","7","null","{""targetDiv"":""gpt-ad-d9c038be-02f1-40da-9957-ec6ddf4f7134"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2985 Pebble Beach Cir"",""bd"":""6"",""fsbid"":""2877"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""69027658"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""370677760760564658"",""sqftrange"":""4000-4499"",""price"":""824900"",""sqft"":""4003"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBSJRSQN/"",""mlong"":""-122.087169"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94534"",""mlat"":""38.290334"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISapx7nkx425xq0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2000-2009"",""zestimate"":""814779"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917301-8273","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/769-Redwood-Ct-Fairfield-CA-94533/15730291_zpid/","Fairfield, CA 94533","For sale","769 Redwood Ct,","","","","","4","https://www.zillow.com/fairfield-ca/4_p/","","","1,953","4","3","null","$475,000","Single Family","1978","Other","Central, Other","Single Family","6,098 sqft","$2,595/mo","4","3","3","{""targetDiv"":""gpt-ad-6c528037-228d-41fc-81a9-1b48d1a47524"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""769 Redwood Ct"",""bd"":""4"",""fsbid"":""2877"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15730291"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-1488434859141490088"",""sqftrange"":""1500-1999"",""price"":""475000"",""sqft"":""1953"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBMMNFJE/"",""mlong"":""-122.02154"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94533"",""mlat"":""38.283048"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISucdnmxyjdiqn0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""472242"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916978-8070","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1776-Sunset-Ave-Fairfield-CA-94533/2083448139_zpid/","Fairfield, CA 94533","For sale","1776 Sunset Ave,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","1,000","1","2","$483,108","$499,000","Single Family","1900","No Data","No Data","Single Family","2.82 acres","$2,195/mo","2","3","3","{""targetDiv"":""gpt-ad-84534f39-dc6e-438e-98fd-e9fbd827d0e6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1776 Sunset Ave"",""bd"":""1"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""2083448139"",""lot"":""7"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""5819438449304424596"",""sqftrange"":""1000-1499"",""price"":""499000"",""sqft"":""1000"",""posting_url"":""http://greathomes.org/mls/property/21918869"",""mlong"":""-122.019046"",""state"":""CA"",""prange"":""450-499k"",""zip"":""94533"",""mlat"":""38.262422"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqh6udt0tbej90000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1900-1919"",""zestimate"":""483108"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","","","","","",""
"1572917675-8474","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1505-Harrison-St-Fairfield-CA-94533/15643497_zpid/","Fairfield, CA 94533","For sale","1505 Harrison St,","2","https://www.zillow.com/fairfield-ca/2_p/","","","","","","","850","3","1","$300,089","$299,900","Single Family","1954","None","None","Single Family","6,098 sqft","$1,950/mo","3","2","5","{""targetDiv"":""gpt-ad-ca76ec58-46c7-4224-8c32-8307e6d788f0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1505 Harrison St"",""bd"":""3"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15643497"",""lot"":""2"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""-1316589153327053736"",""sqftrange"":""500-999"",""price"":""299900"",""sqft"":""850"",""posting_url"":""http://greathomes.org/mls/property/21919695"",""mlong"":""-122.044978"",""state"":""CA"",""park"":""yes"",""prange"":""250-299k"",""zip"":""94533"",""mlat"":""38.25752"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrh6am2yadf641000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""300089"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916811-7972","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/82-El-Toro-Ct-Fairfield-CA-94533/15688413_zpid/","Fairfield, CA 94533","Foreclosed","82 El Toro Ct,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","805","2","1","null","null","Condo","1976","None","None","Condo","$499/month","null","2","3","3","{""targetDiv"":""gpt-ad-b64b0012-7a27-4708-9a38-f35d889ed0dc"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94533"",""aamgnrc1"":""82 El Toro Ct"",""mlat"":""38.272164"",""bd"":""2"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfs2xtd6ams0b0000000000.jpg"",""zusr"":""true"",""city"":""Fairfield"",""proptp"":""cnd"",""pid"":""15688413"",""yrblt"":""1970-1979"",""lot"":""1"",""listtp"":""buy_foreclosure"",""zguidh"":""-782380180735872101"",""premieragent"":""no"",""sqftrange"":""500-999"",""sqft"":""805"",""posting_url"":"""",""mlong"":""-122.022858"",""state"":""CA""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","NEXT","https://www.zillow.com/fairfield-ca/7_p/","","","",""
"1572917834-8542","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2148-Sweetwater-Dr-Fairfield-CA-94534/178386140_zpid/","Fairfield, CA 94534","For sale","2148 Sweetwater Dr,","","","","","","","","","2,626","5","3","$621,401","$627,000","Single Family","2016","Other","Central","Single Family","3,920 sqft","$3,000/mo","7","8","7","{""targetDiv"":""gpt-ad-065a597b-eb11-4e08-8acc-11a0cc9e37db"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2148 Sweetwater Dr"",""bd"":""5"",""fsbid"":""17077"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""178386140"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-3549823719162679988"",""sqftrange"":""2500-2999"",""price"":""627000"",""oh"":""yes"",""sqft"":""2626"",""posting_url"":""https://www.redfin.com/syndicate/x/bareis/21927834"",""mlong"":""-122.133386"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94534"",""mlat"":""38.162989"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrdjdqkvrvbd31000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""621401"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916815-7974","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/3026-Pebble-Beach-Cir-Fairfield-CA-94534/68548218_zpid/","Fairfield, CA 94534","Pre-foreclosure","3026 Pebble Beach Cir,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","5","null","$810,179","$810,179","Single Family","2006","Other","Central","Single Family","9,781 sqft","null","7","7","null","{""targetDiv"":""gpt-ad-884eb6cd-9b51-4a67-9fe4-aa4c5cd26e76"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3026 Pebble Beach Cir"",""bd"":""5"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""68548218"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""-6529149298688149792"",""sqftrange"":""3500-3999"",""price"":""871161"",""sqft"":""3917"",""posting_url"":"""",""mlong"":""-122.089327"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94534"",""mlat"":""38.289829"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2000-2009"",""zestimate"":""871161"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","NEXT","https://www.zillow.com/fairfield-ca/7_p/","","","",""
"1572917196-8207","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2025-San-Luis-St-Fairfield-CA-94533/15649009_zpid/","Fairfield, CA 94533","Auction","2025 San Luis St,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","3","null","null","$357,385","Single Family","1966","Other","Central","Single Family","5,662 sqft","$2,195/mo","2","3","3","{""targetDiv"":""gpt-ad-fad9aa00-2092-4b9b-817f-5c7088ca888c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2025 San Luis St"",""bd"":""3"",""fsbid"":""16886"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15649009"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""3143589872159866146"",""sqftrange"":""1500-1999"",""price"":""357385"",""sqft"":""1646"",""posting_url"":""http://www.auction.com/details/2025-san-luis-st-fairfield-ca-94533-2853282-e_13807/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.027849"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94533"",""mlat"":""38.266882"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxb4guysgj6n0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1960-1969"",""zestimate"":""384636"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917571-8434","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/902-Via-Palo-Linda-St-Fairfield-CA-94534/15722051_zpid/","Fairfield, CA 94534","For sale","902 Via Palo Linda St,","2","https://www.zillow.com/fairfield-ca/2_p/","","","","","","","1,832","4","2","null","$778,000","Single Family","1973","Forced air","Central","Single Family","0.32 acres","$2,783/mo","8","8","7","{""targetDiv"":""gpt-ad-01082b8b-1e64-4590-ad6e-2f53c27d7159"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""902 Via Palo Linda St"",""bd"":""4"",""fsbid"":""2877"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15722051"",""lot"":""3"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-8717355956074935856"",""sqftrange"":""1500-1999"",""price"":""778000"",""sqft"":""1832"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CB4P38F2/"",""mlong"":""-122.169001"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94534"",""mlat"":""38.247733"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbly5jn551tl30000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1970-1979"",""zestimate"":""608097"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917630-8457","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/3098-Orchard-View-Ct-Fairfield-CA-94534/15725029_zpid/","Fairfield, CA 94534","For sale","3098 Orchard View Ct,","2","https://www.zillow.com/fairfield-ca/2_p/","","","","","","","2,125","3","2","$645,002","$645,000","Single Family","1991","Other","Central","Single Family","0.51 acres","$3,061/mo","7","7","7","{""targetDiv"":""gpt-ad-08b14073-9671-4692-82ed-bf51cb9b88af"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3098 Orchard View Ct"",""bd"":""3"",""fsbid"":""14311"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15725029"",""lot"":""4"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""8214426228858352819"",""sqftrange"":""2000-2499"",""price"":""645000"",""sqft"":""2125"",""posting_url"":""http://www.AgentWiley.com"",""mlong"":""-122.070807"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94534"",""mlat"":""38.269091"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrtbajsw7yabn1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1990-1999"",""zestimate"":""645002"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
