web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572916864-8004","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/2059-Navarra-Way-Brentwood-CA-94513/122009320_zpid/","Brentwood, CA 94513","For sale","2059 Navarra Way,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","1,946","2","2","$735,327","$739,950","Single Family","2017","Electric","Central","Single Family","5,301 sqft","null","7","8","9","{""targetDiv"":""gpt-ad-5f0e74d1-d8a8-4803-adf2-c31df0fca66f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2059 Navarra Way"",""bd"":""2"",""fsbid"":""15050"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""122009320"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-7612655429361861506"",""sqftrange"":""1500-1999"",""price"":""739950"",""sqft"":""1946"",""posting_url"":"""",""mlong"":""-121.722942"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94513"",""mlat"":""37.896533"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb56hgl8lifxo1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""735327"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","","","",""
"1572916966-8064","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/palermo/2088909618_zpid/","Brentwood, CA 94513","New construction","Buildable plan: The Marcella, Palermo,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,817","5","3.5","None","$591,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-ded7ca1d-adeb-4d8e-aca2-4cd8a036b3f3"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" Z99BML"",""aamgnrc1"":""552 Divisi Ct"",""bd"":""5"",""fsbid"":""7796"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2088909618"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""591950"",""sqft"":""2817"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/palermo/the-marcella?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=439328&nhf_listing_type=plan&utm_term=plan_TheMarcella&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.67841"",""cnty"":""Contra_Costa"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.919063"",""plid"":""9340115"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISq9oao71lovba0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""7796-818262"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","","","",""
"1572917080-8134","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/586-Flowering-Plum-Pl-Brentwood-CA-94513/61237093_zpid/","Brentwood, CA 94513","Pre-foreclosure / auction","586 Flowering Plum Pl,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","3,293","5","3","$625,379","$625,379","Single Family","2002","Forced air","Central","Single Family","7,278 sqft","null","6","6","7","{""targetDiv"":""gpt-ad-eff5fe24-1059-480e-83dc-1d211a24a5f7"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""586 Flowering Plum Pl"",""bd"":""5"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""61237093"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""516314122580445187"",""sqftrange"":""3000-3499"",""price"":""644721"",""sqft"":""3293"",""posting_url"":"""",""mlong"":""-121.701185"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.918854"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrdfuo39zpu581000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2000-2009"",""zestimate"":""644721"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","","","","","",""
"1572917682-8477","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/1383-Sunflower-Ln-Brentwood-CA-94513/50915688_zpid/","Brentwood, CA 94513","For sale","1383 Sunflower Ln,","2","https://www.zillow.com/brentwood-ca/2_p/","","","","","","","2,504","5","3","$652,388","$649,000","Single Family","2000","Forced air","Central","Single Family","6,089 sqft","null","6","7","9","{""targetDiv"":""gpt-ad-b1445550-c3d3-4442-b5a8-bfdd340e5df4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1383 Sunflower Ln"",""bd"":""5"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""50915688"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""1519864506606226393"",""sqftrange"":""2500-2999"",""price"":""649000"",""sqft"":""2504"",""posting_url"":""http://www.MarianneAllison.com"",""mlong"":""-121.718899"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.948745"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv86n2zd43scd1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2000-2009"",""zestimate"":""652388"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917329-8289","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/7171-Brentwood-Blvd-Brentwood-CA-94513/124734967_zpid/","Brentwood, CA 94513","For sale","7171 Brentwood Blvd,","","","","","4","https://www.zillow.com/brentwood-ca/4_p/","","","2,333","4","4","$539,999","$539,999","Townhouse","2018","Forced air","Central","Townhouse","2,474 sqft","$2,878/mo","6","7","7","{""targetDiv"":""gpt-ad-d8a60e35-0f6a-4966-863b-9156f7db0569"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7171 Brentwood Blvd"",""bd"":""4"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""twn"",""pid"":""124734967"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3523577049140481149"",""sqftrange"":""2000-2499"",""price"":""539999"",""oh"":""yes"",""sqft"":""2333"",""posting_url"":"""",""mlong"":""-121.696411"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.951246"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISznkfjdao3n730000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""539999"",""premieragent"":""no"",""builderChatId"":""14106-780913""}}","null","null","null","null","","","","","","","",""
"1572916773-7948","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/barcelona/2082239431_zpid/","Brentwood, CA 94513","New construction","Buildable plan: Evia, Barcelona,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","1,542","2","2","$507,087","$509,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-2caabd10-3b6d-4b07-bb4e-e9dbb997e344"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" WSUQAM"",""aamgnrc1"":""1511 Spumante Ln"",""bd"":""2"",""fsbid"":""13022"",""city"":""Brentwood"",""proptp"":""twn"",""pid"":""2082239431"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1500-1999"",""price"":""509990"",""sqft"":""1542"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/brentwood/barcelona/evia/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=614729&nhf_listing_type=plan&utm_term=plan_Evia&utm_campaign=Brentwood%2FCA"",""state"":""CA"",""mlong"":""-121.723073"",""cnty"":""Alameda"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.894253"",""plid"":""21824965"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnu1475wef9jl0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""507087"",""premieragent"":""no"",""builderChatId"":""13022-807182"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","NEXT","https://www.zillow.com/brentwood-ca/8_p/","",""
"1572918000-8595","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/377-Fletcher-Ln-Brentwood-CA-94513/166333190_zpid/","Brentwood, CA 94513","For sale","377 Fletcher Ln,","","","","","","","","","3,630","6","5","$816,142","$808,888","Single Family","2019","Forced air","Central","Single Family","9,892 sqft","null","6","6","7","{""targetDiv"":""gpt-ad-5a68db3f-2f71-4edd-b929-bab952b3a1d9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""377 Fletcher Ln"",""bd"":""6"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""166333190"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""5895826754022497318"",""sqftrange"":""3500-3999"",""price"":""808888"",""oh"":""yes"",""sqft"":""3630"",""posting_url"":"""",""mlong"":""-121.704449"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94513"",""mlat"":""37.927049"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsylun484g2s1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""816142"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916607-7845","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/2700-empire/2083378602_zpid/","Brentwood, CA 94513","New construction","2685 Claudia Ln,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,960","4","3","None","$667,338","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","8","7","{""targetDiv"":""gpt-ad-57c2072b-9609-4da9-9b4e-3e03129e9d52"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" TKVDRX"",""aamgnrc1"":""Empire Avenue & Claudia Ln"",""bd"":""4"",""fsbid"":""13050"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2083896792"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""stale"":""yes"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""667338"",""sqft"":""2960"",""posting_url"":""https://www.khov.com/find-new-homes/california/brentwood/94531/k-hovnanian-homes/2700-empire?ref=ZLO"",""state"":""CA"",""mlong"":""-121.732359"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.964668"",""plid"":""13414524"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2337ikpjtrp60000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""667338"",""premieragent"":""no"",""builderChatId"":""13050-813715"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","NEXT","https://www.zillow.com/brentwood-ca/8_p/","",""
"1572917039-8107","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/500-Tintori-Ct-Brentwood-CA-94513/249604300_zpid/","Brentwood, CA 94513","New construction","500 Tintori Ct,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","3,325","5","4","$659,763","$659,950","Single Family","2019","No Data","No Data","Single Family","5,000 sqft","null","7","6","7","{""targetDiv"":""gpt-ad-8a089bb4-68fd-45bf-a2e8-698d3882c06e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""500 Tintori Ct"",""bd"":""5"",""fsbid"":""7796"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""249604300"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""659950"",""sqft"":""3325"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/palermo/the-isabella/500-tintori-ct?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=877124&nhf_listing_type=home&utm_term=home_500TintoriCt.&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.68237"",""cnty"":""Alameda"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.921016"",""plid"":""9340115"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvcllesmu1gf40000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""659763"",""premieragent"":""no"",""builderChatId"":""7796-818262"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","","","","","",""
"1572917446-8364","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/2636-Presidio-Dr-Brentwood-CA-94513/68033786_zpid/","Brentwood, CA 94513","Pre-foreclosure / auction","2636 Presidio Dr,","","","","","4","https://www.zillow.com/brentwood-ca/4_p/","","","null","4","null","$672,090","$672,090","Single Family","2004","No Data","Central","Single Family","9,337 sqft","null","7","8","9","{""targetDiv"":""gpt-ad-3c31e099-ddc3-4482-ba2c-64c6e9803589"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2636 Presidio Dr"",""bd"":""4"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""68033786"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""5540830735482280220"",""sqftrange"":""2500-2999"",""price"":""692877"",""sqft"":""2671"",""posting_url"":"""",""mlong"":""-121.744569"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.935671"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2000-2009"",""zestimate"":""692877"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916508-7779","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/337-Upton-Pyne-Dr-Brentwood-CA-94513/18280942_zpid/","Brentwood, CA 94513","Pre-foreclosure","337 Upton Pyne Dr,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","null","2","null","$459,648","$459,648","Miscellaneous","1999","No Data","Central","Miscellaneous","null","null","7","8","9","{""targetDiv"":""gpt-ad-c8f217ba-deec-4d91-9a11-7aeb82151b30"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94513"",""aamgnrc1"":""337 Upton Pyne Dr"",""mlat"":""37.917395"",""bd"":""2"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Brentwood"",""pid"":""18280942"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""473864"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""8704310617698478414"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""473864"",""sqft"":""1364"",""posting_url"":"""",""mlong"":""-121.731583"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","NEXT","https://www.zillow.com/brentwood-ca/8_p/","NEXT","https://www.zillow.com/brentwood-ca/9_p/"
"1572917757-8508","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/89-Baird-Cir-Brentwood-CA-94513/243868385_zpid/","Brentwood, CA 94513","For sale","89 Baird Cir,","2","https://www.zillow.com/brentwood-ca/2_p/","","","","","","","2,228","4","3","$558,222","$560,000","Single Family","2017","Forced air","Central","Single Family","4,556 sqft","$2,900/mo","6","7","7","{""targetDiv"":""gpt-ad-9fc6d005-b156-438a-9312-6e4be9e690d9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""89 Baird Cir"",""bd"":""4"",""fsbid"":""15050"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""243868385"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6890551677841458482"",""sqftrange"":""2000-2499"",""price"":""560000"",""sqft"":""2228"",""posting_url"":""http://www.cristinaclayton.com"",""mlong"":""-121.697805"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.949452"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr1u91r5bkfem1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""558222"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917608-8449","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/1990-Angels-Share-Ct-Brentwood-CA-94513/95411536_zpid/","Brentwood, CA 94513","For sale","1990 Angels Share Ct,","","","3","https://www.zillow.com/brentwood-ca/3_p/","","","","","3,266","4","4","$1,122,553","$1,134,888","Single Family","2016","Forced air","Central","Single Family","0.36 acres","null","7","8","9","{""targetDiv"":""gpt-ad-d888b198-998b-4211-a2dc-a5f758d9d739"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1990 Angels Share Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""95411536"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-9205628190874194416"",""sqftrange"":""3000-3499"",""price"":""1134888"",""sqft"":""3266"",""posting_url"":""http://www.adamshoop.com"",""mlong"":""-121.73423"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94513"",""mlat"":""37.89954"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qbs7vh0qrrc0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1122553"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
