web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,page6,page6-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919582-9484","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1071-White-Oak-Dr-Concord-CA-94521/18371716_zpid/","Concord, CA 94521","For sale by owner","1071 White Oak Dr,","","","","","","","5","https://www.zillow.com/concord-ca/5_p/","","","1,103","4","2","$588,322","$665,000","Single Family","1960","Wall","Wall","Single Family","7,056 sqft","null","8","5","10","{""targetDiv"":""gpt-ad-d63de868-3d46-44e5-ae29-8f8d2e2fc21d"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1071 White Oak Dr"",""bd"":""4"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18371716"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_owner"",""zguidh"":""-7601813853091774180"",""sqftrange"":""1000-1499"",""price"":""665000"",""sqft"":""1103"",""posting_url"":"""",""mlong"":""-121.971047"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94521"",""mlat"":""37.947699"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""hood"":""Clayton_Valley"",""yrblt"":""1960-1969"",""zestimate"":""588322"",""premieragent"":""no""}}","null","null","null","null"
"1572920207-10046","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1459-Hartnell-Ct-Concord-CA-94521/18371878_zpid/","Concord, CA 94521","For sale","1459 Hartnell Ct,","","","","","","","","","","","1,495","4","2","$652,322","$649,950","Single Family","1963","Forced air","Central","Single Family","7,840 sqft","null","8","5","10","{""targetDiv"":""gpt-ad-066d7d7d-299f-4571-bc0e-c2b9f6b1e605"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1459 Hartnell Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18371878"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""5857228375153289600"",""sqftrange"":""1000-1499"",""price"":""649950"",""sqft"":""1495"",""posting_url"":"""",""mlong"":""-121.977259"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94521"",""mlat"":""37.956768"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv0gxyr8mb7uj1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Clayton_Valley"",""yrblt"":""1960-1969"",""zestimate"":""652322"",""premieragent"":""no""}}","null","null","null","null"
"1572920022-9924","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/771-Fairlawn-Pl-Concord-CA-94518/18375490_zpid/","Concord, CA 94518","For sale","771 Fairlawn Pl,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","2,055","4","3","null","$799,900","Single Family","1965","No Data","No Data","Single Family","9,000 sqft","$3,400/mo","null","null","null","No Data","null","null","null","null"
"1572919675-9593","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/5075-Valley-Crest-Dr-APT-259-Concord-CA-94521/18374488_zpid/","Concord, CA 94521","For sale","5075 Valley Crest Dr APT 259,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","1,200","2","2","$386,597","$389,000","Condo","1984","Forced air","Central","Condo","$360/month","null","8","5","10","{""targetDiv"":""gpt-ad-d3a1266a-8e14-4263-a827-d82bc119d1b8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 259"",""aamgnrc1"":""5075 Valley Crest Dr"",""bd"":""2"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""cnd"",""pid"":""18374488"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""9082540810599074396"",""sqftrange"":""1000-1499"",""price"":""389000"",""sqft"":""1200"",""posting_url"":""http://www.daniellaestrada.com"",""mlong"":""-121.970816"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94521"",""mlat"":""37.956181"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfoblzzuq9lmw0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""hood"":""Clayton_Valley"",""yrblt"":""1980-1989"",""zestimate"":""386597"",""premieragent"":""no""}}","null","null","null","null"
"1572919921-9846","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/4290-Woodson-Ct-Concord-CA-94521/18350890_zpid/","Concord, CA 94521","For sale","4290 Woodson Ct,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","1,285","3","2","$611,327","$599,000","Single Family","1961","Forced air","Central","Single Family","8,102 sqft","$2,850/mo","4","2","6","{""targetDiv"":""gpt-ad-695a5698-2219-4e4f-ab04-77232e3208d6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4290 Woodson Ct"",""bd"":""3"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18350890"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""196124864473412256"",""sqftrange"":""1000-1499"",""price"":""599000"",""sqft"":""1285"",""posting_url"":"""",""mlong"":""-121.985123"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94521"",""mlat"":""37.967845"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf4w7fs8ot34o0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Clayton_Valley"",""yrblt"":""1960-1969"",""zestimate"":""611327"",""premieragent"":""no""}}","null","null","null","null"
"1572919656-9571","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1133-Meadow-Ln-APT-80-Concord-CA-94520/18367076_zpid/","Concord, CA 94520","For sale","1133 Meadow Ln APT 80,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","759","2","1","$273,195","$275,000","Condo","1972","Forced air","Wall","Condo","$406/month","$1,976/mo","1","1","4","{""targetDiv"":""gpt-ad-31d1e06b-f718-405a-9a87-b0f03836728e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 80"",""aamgnrc1"":""1133 Meadow Ln"",""bd"":""2"",""fsbid"":""14311"",""city"":""Concord"",""proptp"":""cnd"",""pid"":""18367076"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-1687224383030012280"",""sqftrange"":""500-999"",""price"":""275000"",""oh"":""yes"",""sqft"":""759"",""posting_url"":"""",""mlong"":""-122.04162"",""state"":""CA"",""prange"":""250-299k"",""zip"":""94520"",""mlat"":""37.957521"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv4b8vxjjv73a1000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Four_Corners"",""yrblt"":""1970-1979"",""zestimate"":""273195"",""premieragent"":""no""}}","null","null","null","null"
"1572919708-9636","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1857-N-5th-St-Concord-CA-94519/18346790_zpid/","Concord, CA 94519","Coming soon: Oct 9.","1857 N 5th St,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","1,039","2","1","$532,133","$525,000","Single Family","1947","Forced air","Other","Single Family","8,550 sqft","$2,500/mo","4","2","4","No Data","null","null","null","null"
"1572919875-9803","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/130-Leanne-Ln-130-Concord-CA-94518/2083114226_zpid/","Concord, CA 94518","For sale","130 Leanne Ln # 130,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","704","2","1","$120,000","$120,000","Mobile / Manufactured","No Data","Forced air","Evaporative","Mobile / Manufactured","$170","$2,000/mo","5","1","4","{""targetDiv"":""gpt-ad-08f57ebe-41a6-489d-816d-c20c28820f1e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 130"",""aamgnrc1"":""130 Leanne Ln"",""bd"":""2"",""fsbid"":""15263"",""city"":""Concord"",""proptp"":""mm"",""pid"":""2083114226"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""-1618264040178092319"",""sqftrange"":""500-999"",""price"":""120000"",""sqft"":""704"",""posting_url"":"""",""mlong"":""-122.025921"",""state"":""CA"",""prange"":""100-149k"",""zip"":""94518"",""mlat"":""37.959121"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf8v5knknxmkv0000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""Four_Corners"",""zestimate"":""120000"",""premieragent"":""no""}}","null","null","null","null"
"1572919881-9811","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1705-Berrywood-Dr-Concord-CA-94521/95405990_zpid/","Concord, CA 94521","Lot/land","1705 Berrywood Dr,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","null","0.28 acres","null","null","$199,000","null","null","null","null","null","null","null","8","5","6","No Data","null","null","null","null"
"1572919239-9095","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1642-Clayton-Way-Concord-CA-94519/18349277_zpid/","Concord, CA 94519","Pre-foreclosure","1642 Clayton Way,","","","","","","","","","6","https://www.zillow.com/concord-ca/6_p/","null","3","null","$617,024","$617,024","Single Family","1962","No Data","No Data","Single Family","8,540 sqft","null","3","2","6","No Data","null","null","null","null"
"1572920185-10035","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/4706-Laura-Dr-Concord-CA-94521/18352500_zpid/","Concord, CA 94521","For sale","4706 Laura Dr,","","","","","","","","","","","1,134","3","2","$575,004","$575,000","Single Family","1952","Forced air","Other","Single Family","1,141 sqft","$2,800/mo","5","5","6","No Data","null","null","null","null"
"1572920179-10030","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/2411-Upland-Dr-Concord-CA-94520/18345618_zpid/","Concord, CA 94520","For sale","2411 Upland Dr,","","","","","","","","","","","973","3","2","$488,123","$479,000","Single Family","1942","Wall","Wall","Single Family","5,501 sqft","$2,546/mo","NA","2","4","{""targetDiv"":""gpt-ad-c63d7646-b34f-4d27-b846-01b5d8ab1d80"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2411 Upland Dr"",""bd"":""3"",""fsbid"":""14311"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18345618"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-3424330822408439462"",""sqftrange"":""500-999"",""price"":""479000"",""sqft"":""973"",""posting_url"":""http://www.johnsellscaliforniahomes.com"",""mlong"":""-122.035747"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94520"",""mlat"":""37.989447"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7qndcm6v8x3a0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Olivera"",""yrblt"":""1940-1959"",""zestimate"":""488123"",""premieragent"":""no""}}","null","null","null","null"
"1572919780-9709","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1133-Meadow-Ln-APT-5-Concord-CA-94520/18367001_zpid/","Concord, CA 94520","For sale","1133 Meadow Ln APT 5,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","1,063","3","2","$325,901","$325,900","Condo","1972","Forced air","Central","Condo","$422/month","$2,495/mo","1","1","4","No Data","null","null","null","null"
"1572919774-9701","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1133-Meadow-Ln-APT-90-Concord-CA-94520/18367086_zpid/","Concord, CA 94520","For sale","1133 Meadow Ln APT 90,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","null","1","null","$195,901","$195,900","Condo","1972","No Data","Central, Wall","Condo","$390/month","null","1","1","4","{""targetDiv"":""gpt-ad-c21d5383-51ce-4545-aa24-0e72c4be4126"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 90"",""aamgnrc1"":""1133 Meadow Ln"",""bd"":""1"",""fsbid"":""14073"",""city"":""Concord"",""proptp"":""cnd"",""pid"":""18367086"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4422587306445924572"",""sqftrange"":""500-999"",""price"":""195900"",""sqft"":""722"",""posting_url"":"""",""mlong"":""-122.041737"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94520"",""mlat"":""37.957697"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmigfcsoihtv51000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""Four_Corners"",""yrblt"":""1970-1979"",""zestimate"":""195901"",""premieragent"":""no""}}","null","null","null","null"
