web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572903562-3313","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1311-August-Way-Antioch-CA-94509/18305108_zpid/","Antioch, CA 94509","For sale","1311 August Way,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","1,021","2","1","$350,016","$349,900","Single Family","1951","Forced air","Central","Single Family","5,588 sqft","$2,300/mo","2","1","3","{""targetDiv"":""gpt-ad-e9ba7148-23f2-4e4c-bcab-1017e203744d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1311 August Way"",""bd"":""2"",""fsbid"":""14106"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18305108"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""7156022113467592245"",""sqftrange"":""1000-1499"",""price"":""349900"",""sqft"":""1021"",""posting_url"":"""",""mlong"":""-121.800589"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94509"",""mlat"":""38.007821"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrcv7t79g0231000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""350016"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903557-3308","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/57-E-13th-St-Antioch-CA-94509/18305022_zpid/","Antioch, CA 94509","For sale","57 E 13th St,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","1,142","4","1","$369,039","$369,000","Single Family","1943","Forced air","Central","Single Family","5,401 sqft","null","null","null","null","{""targetDiv"":""gpt-ad-727d5dc6-607f-40f4-bbaf-bc24ea45594b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""57 E 13th St"",""bd"":""4"",""fsbid"":""14106"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18305022"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-1953149689288675881"",""sqftrange"":""1000-1499"",""price"":""369000"",""sqft"":""1142"",""posting_url"":""http://www.1percentlistings.net"",""mlong"":""-121.803331"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94509"",""mlat"":""38.009083"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3blu6gjkrelt1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""369039"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902471-2588","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/3322-Bluejay-Dr-Antioch-CA-94509/18310651_zpid/","Antioch, CA 94509","For sale","3322 Bluejay Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","1,440","3","2","$469,902","$469,900","Single Family","1983","Forced air","Central","Single Family","6,198 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-af3ccc73-5c2c-468a-92ce-e64a9a325ec2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3322 Bluejay Dr"",""bd"":""3"",""fsbid"":""16701"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18310651"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""2707841406175076966"",""sqftrange"":""1000-1499"",""price"":""469900"",""sqft"":""1440"",""posting_url"":"""",""mlong"":""-121.788383"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94509"",""mlat"":""37.987648"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjjm9jssunqc10000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""469902"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572902502-2610","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5457-Mazant-Loop-Antioch-CA-94531/301029260_zpid/","Antioch, CA 94531","New construction","5457 Mazant Loop,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,340","4","3","$602,790","$602,786","Single Family","No Data","No Data","No Data","Single Family","4,000 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-d5fa67d0-5c01-44e3-8343-0f6e799e9323"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5457 Mazant Loop"",""bd"":""4"",""fsbid"":""7796"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""301029260"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""602786"",""sqft"":""2340"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/verona/residence-3/5457-mazant-loop?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=854549&nhf_listing_type=home&utm_term=home_5457MazantLoop&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.783598"",""cnty"":""Contra_Costa"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.955959"",""plid"":""13341712"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrlh98de6lfk91000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""zestimate"":""602790"",""premieragent"":""no"",""builderChatId"":""7796-818257"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572903786-3490","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1517-Sandy-Ct-Antioch-CA-94509/18295715_zpid/","Antioch, CA 94509","For sale","1517 Sandy Ct,","","","","","","","","","1,707","4","2","$413,555","$412,500","Single Family","1973","Forced air","Central","Single Family","6,420 sqft","$2,395/mo","2","1","3","{""targetDiv"":""gpt-ad-4d7cc454-3ee6-40f8-9c31-fa5a5bcf5c1e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1517 Sandy Ct"",""bd"":""4"",""fsbid"":""15263"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18295715"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-898189296232231728"",""sqftrange"":""1500-1999"",""price"":""412500"",""sqft"":""1707"",""posting_url"":"""",""mlong"":""-121.783251"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94509"",""mlat"":""38.007006"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv04ghxzuj7qw0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""413555"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902690-2779","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/riverview-at-monterra/95402220_zpid/","Antioch, CA 94531","New construction","4508 Bitter St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,766","4","3","None","$630,990","Single Family","2019","No Data","No Data","Single Family","0.18 acres","null","2","1","5","{""targetDiv"":""gpt-ad-d164d1f4-7124-47b0-a7c0-ee17652adb61"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" RVWE7Y"",""aamgnrc1"":""Wild Horse Road & Goode St"",""bd"":""4"",""fsbid"":""13050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""2083114330"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""630990"",""sqft"":""2766"",""posting_url"":""https://www.khov.com/find-new-homes/california/antioch/94531/k-hovnanian-homes/riverview-at-monterra?ref=ZLO"",""state"":""CA"",""mlong"":""-121.758981"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.983702"",""plid"":""10836865"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrxa0mo1cujaq0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""630992"",""premieragent"":""no"",""builderChatId"":""13050-813712"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572902982-2903","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2299-Renwick-Ln-Antioch-CA-94509/18310804_zpid/","Antioch, CA 94509","For sale","2299 Renwick Ln,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","1,008","2","2","$279,501","$279,500","Condo","1988","Forced air","Central","Condo","$340/month","$2,200/mo","2","1","3","{""targetDiv"":""gpt-ad-6b4ce5dc-3286-4872-a8dd-975cb9504563"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94509"",""aamgnrc1"":""2299 Renwick Ln"",""mlat"":""37.999175"",""bd"":""2"",""fsbid"":""15263"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr9gco632q5vc0000000000.jpg"",""zusr"":""true"",""city"":""Antioch"",""proptp"":""cnd"",""pid"":""18310804"",""price_band"":""z200"",""yrblt"":""1980-1989"",""zestimate"":""279501"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""zguidh"":""3352142557050603899"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""279500"",""sqft"":""1008"",""posting_url"":""http://www.wexnerhomes.com"",""mlong"":""-121.789115"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null","","","","","",""
"1572903553-3305","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/506-Parker-Ln-Antioch-CA-94509/18308362_zpid/","Antioch, CA 94509","Auction","506 Parker Ln,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","null","3","null","null","$285,600","Single Family","1930","Other","Wall","Single Family","5,227 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-9595ec6a-dd1c-4c61-8051-3846f130425d"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""506 Parker Ln"",""bd"":""3"",""fsbid"":""16884"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18308362"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""-8656549625038844201"",""sqftrange"":""1000-1499"",""price"":""285600"",""sqft"":""1188"",""posting_url"":""http://www.auction.com/details/506-parker-ln-antioch-ca-94509-2812919-o_1264/?utm_source=zillow&utm_medium=feed&utm_campaign=reo_new&utm_name=partner"",""mlong"":""-121.796344"",""state"":""CA"",""park"":""yes"",""prange"":""250-299k"",""zip"":""94509"",""mlat"":""38.003825"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ydv9bbxaoec1000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1920-1939"",""zestimate"":""360277"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902640-2744","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/riverview-at-monterra/95426208_zpid/","Antioch, CA 94531","New construction","4551 Benton St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,567","4","3","None","$608,990","Single Family","2019","No Data","No Data","Single Family","0.16 acres","null","2","1","5","{""targetDiv"":""gpt-ad-0b24ccc6-69d0-42e9-b246-c5bee086d067"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" B4MPFK"",""aamgnrc1"":""Wild Horse Road & Goode St"",""bd"":""4"",""fsbid"":""13050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""2083114329"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""608990"",""sqft"":""2567"",""posting_url"":""https://www.khov.com/find-new-homes/california/antioch/94531/k-hovnanian-homes/riverview-at-monterra?ref=ZLO"",""state"":""CA"",""mlong"":""-121.758981"",""cnty"":""Alameda"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.983702"",""plid"":""10836865"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz3dc4v5k2haq0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""608998"",""premieragent"":""no"",""builderChatId"":""13050-813712"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572903188-3019","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/James-Donlon-Blvd-Antioch-CA-94509/95417952_zpid/","Antioch, CA 94509","Lot/land","James Donlon Blvd,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","null","16.15 acres","null","None","$400,000","null","null","null","null","null","null","null","1","1","3","{""targetDiv"":""gpt-ad-71804c79-626e-46c9-8516-33b8fab1ba4f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94509"",""aamgnrc1"":""James Donlon Blvd"",""mlat"":""37.990334"",""bd"":""0"",""fsbid"":""16701"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISivbt4qf4dsba1000000000.jpg"",""zusr"":""true"",""city"":""Antioch"",""proptp"":""lot"",""pid"":""95417952"",""lot"":""9"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4449437305615248474"",""premieragent"":""no"",""price"":""400000"",""posting_url"":"""",""mlong"":""-121.858249"",""state"":""CA"",""prange"":""400-449k""}}","null","null","null","null","","","","","",""
"1572903329-3134","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/821-Greystone-Ct-Antioch-CA-94509/18313802_zpid/","Antioch, CA 94509","For sale","821 Greystone Ct,","","","3","https://www.zillow.com/antioch-ca/3_p/","","","","","1,653","3","2","$469,047","$469,000","Single Family","1988","No Data","Central","Single Family","6,298 sqft","$2,400/mo","3","3","5","{""targetDiv"":""gpt-ad-83adbbc6-6d81-49cb-b061-ba58146655d7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""821 Greystone Ct"",""bd"":""3"",""fsbid"":""15263"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18313802"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""4689782542684241778"",""sqftrange"":""1500-1999"",""price"":""469000"",""sqft"":""1653"",""posting_url"":"""",""mlong"":""-121.790941"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94509"",""mlat"":""37.976453"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISble6a9alx0461000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""469047"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903184-3016","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/308-Roelling-Ln-Antioch-CA-94509/18305283_zpid/","Antioch, CA 94509","For sale","308 Roelling Ln,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","1,078","3","1","$379,903","$379,900","Single Family","1954","Wall","Wall","Single Family","4,356 sqft","$2,300/mo","2","1","3","{""targetDiv"":""gpt-ad-d61deb17-1027-4941-9725-e673289a2aa9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""308 Roelling Ln"",""bd"":""3"",""fsbid"":""13379"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18305283"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-6943742718378443732"",""sqftrange"":""1000-1499"",""price"":""379900"",""sqft"":""1078"",""posting_url"":""http://www.homesmartinternational.com/"",""mlong"":""-121.798719"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94509"",""mlat"":""38.00842"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ui0apt4vkuy0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""379903"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903164-2993","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1209-Jacobsen-St-Antioch-CA-94509/18305565_zpid/","Antioch, CA 94509","Pre-foreclosure","1209 Jacobsen St,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","null","3","null","$355,737","$355,737","Single Family","1959","Forced air","Central","Single Family","6,098 sqft","null","2","1","3","{""targetDiv"":""gpt-ad-5ee6b1ae-c5ab-4e0a-a807-91e0d9ba53b7"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1209 Jacobsen St"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18305565"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2943040730337524735"",""sqftrange"":""1500-1999"",""price"":""325000"",""sqft"":""1531"",""posting_url"":"""",""mlong"":""-121.788572"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94509"",""mlat"":""38.010348"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""366740"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903819-3518","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/gardens-at-black-diamond/2084415253_zpid/","Antioch, CA 94509","New construction","Buildable plan: Coming Soon, The Gardens at Black Diamond,","","","","","","","","","null","--","null","None","null","Single Family","2019","No Data","No Data","Single Family","No Data","null","1","1","3","{""targetDiv"":""gpt-ad-5dd59b55-335e-4f74-9641-2c44b65cfb39"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94509"",""aamgnrc2"":"" UUJ4IK"",""aamgnrc1"":""Unknown"",""mlat"":""37.98648"",""bd"":""0"",""fsbid"":""13425"",""plid"":""27798655"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""2084415253"",""hood"":""Madigan"",""yrblt"":""2010-2019"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""premieragent"":""no"",""builderChatId"":""13425-820410"",""dma"":""35"",""posting_url"":""http://www.discoveryhomes.com/antioch-ca/the-gardens-at-black-diamond?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=53302&nhf_listing_type=community&utm_term=comm_TheGardensatBlackDiamond&utm_campaign=Antioch%2FCA"",""state"":""CA"",""mlong"":""-121.856767"",""cnty"":""Solano""}}","null","null","null","null","","","","","",""
