Area Name,Forecast indicator,Month of Date,Lower Prediction Interval for Accurate rate,Upper Prediction Interval for Accurate rate,Accurate rate
Solano County,Actual,Sep-08,,,0.071664309
Solano County,Actual,Oct-08,,,0.074368569
Solano County,Actual,Nov-08,,,0.078947368
Solano County,Actual,Dec-08,,,0.083568075
Solano County,Actual,Jan-09,,,0.095193214
Solano County,Actual,Feb-09,,,0.098445596
Solano County,Actual,Mar-09,,,0.101742817
Solano County,Actual,April 2009,,,0.096306685
Solano County,Actual,May-09,,,0.097652582
Solano County,Actual,Jun-09,,,0.104721833
Solano County,Actual,Jul-09,,,0.107487368
Solano County,Actual,Aug-09,,,0.106333796
Solano County,Actual,Sep-09,,,0.106778087
Solano County,Actual,Oct-09,,,0.109620722
Solano County,Actual,Nov-09,,,0.110134197
Solano County,Actual,Dec-09,,,0.111627907
Solano County,Actual,Jan-10,,,0.130133597
Solano County,Actual,Feb-10,,,0.130153999
Solano County,Actual,Mar-10,,,0.130521092
Solano County,Actual,April 2010,,,0.123395854
Solano County,Actual,May-10,,,0.120416254
Solano County,Actual,Jun-10,,,0.125867195
Solano County,Actual,Jul-10,,,0.126960784
Solano County,Actual,Aug-10,,,0.124815725
Solano County,Actual,Sep-10,,,0.12290227
Solano County,Actual,Oct-10,,,0.122216724
Solano County,Actual,Nov-10,,,0.126476378
Solano County,Actual,Dec-10,,,0.124567474
Solano County,Actual,Jan-11,,,0.131277971
Solano County,Actual,Feb-11,,,0.128614158
Solano County,Actual,Mar-11,,,0.12792434
Solano County,Actual,April 2011,,,0.121197007
Solano County,Actual,May-11,,,0.118821767
Solano County,Actual,Jun-11,,,0.125309559
Solano County,Actual,Jul-11,,,0.126725838
Solano County,Actual,Aug-11,,,0.122298625
Solano County,Actual,Sep-11,,,0.11805214
Solano County,Actual,Oct-11,,,0.115139637
Solano County,Actual,Nov-11,,,0.112958435
Solano County,Actual,Dec-11,,,0.113133301
Solano County,Actual,Jan-12,,,0.118055556
Solano County,Actual,Feb-12,,,0.117121588
Solano County,Actual,Mar-12,,,0.115555556
Solano County,Actual,April 2012,,,0.108296076
Solano County,Actual,May-12,,,0.10555005
Solano County,Actual,Jun-12,,,0.111166008
Solano County,Actual,Jul-12,,,0.11138371
Solano County,Actual,Aug-12,,,0.105859183
Solano County,Actual,Sep-12,,,0.097440945
Solano County,Actual,Oct-12,,,0.097895252
Solano County,Actual,Nov-12,,,0.09659931
Solano County,Actual,Dec-12,,,0.098183603
Solano County,Actual,Jan-13,,,0.105626851
Solano County,Actual,Feb-13,,,0.099210267
Solano County,Actual,Mar-13,,,0.094627896
Solano County,Actual,April 2013,,,0.089153046
Solano County,Actual,May-13,,,0.087364265
Solano County,Actual,Jun-13,,,0.093627451
Solano County,Actual,Jul-13,,,0.093079922
Solano County,Actual,Aug-13,,,0.089522873
Solano County,Actual,Sep-13,,,0.085419735
Solano County,Actual,Oct-13,,,0.086291913
Solano County,Actual,Nov-13,,,0.083909181
Solano County,Actual,Dec-13,,,0.081441264
Solano County,Actual,Jan-14,,,0.086026852
Solano County,Actual,Feb-14,,,0.085614734
Solano County,Actual,Mar-14,,,0.084611578
Solano County,Actual,April 2014,,,0.074626866
Solano County,Actual,May-14,,,0.073231074
Solano County,Actual,Jun-14,,,0.075443787
Solano County,Actual,Jul-14,,,0.07884427
Solano County,Actual,Aug-14,,,0.075406604
Solano County,Actual,Sep-14,,,0.068965517
Solano County,Actual,Oct-14,,,0.067514677
Solano County,Actual,Nov-14,,,0.067871094
Solano County,Actual,Dec-14,,,0.065654091
Solano County,Actual,Jan-15,,,0.07016683
Solano County,Actual,Feb-15,,,0.067613915
Solano County,Actual,Mar-15,,,0.065589819
Solano County,Actual,April 2015,,,0.060294118
Solano County,Actual,May-15,,,0.060487805
Solano County,Actual,Jun-15,,,0.062287105
Solano County,Actual,Jul-15,,,0.064296152
Solano County,Actual,Aug-15,,,0.060029283
Solano County,Actual,Sep-15,,,0.055609756
Solano County,Actual,Oct-15,,,0.056365403
Solano County,Actual,Nov-15,,,0.056631171
Solano County,Actual,Dec-15,,,0.055339806
Solano County,Actual,Jan-16,,,0.0593963
Solano County,Actual,Feb-16,,,0.05754352
Solano County,Actual,Mar-16,,,0.058229066
Solano County,Actual,April 2016,,,0.053857351
Solano County,Actual,May-16,,,0.049490539
Solano County,Actual,Jun-16,,,0.056703508
Solano County,Actual,Jul-16,,,0.058313253
Solano County,Actual,Aug-16,,,0.056439942
Solano County,Actual,Sep-16,,,0.053717026
Solano County,Actual,Oct-16,,,0.053186392
Solano County,Actual,Nov-16,,,0.051724138
Solano County,Actual,Dec-16,,,0.051973051
Solano County,Actual,Jan-17,,,0.057943023
Solano County,Actual,Feb-17,,,0.055019305
Solano County,Actual,Mar-17,,,0.051392891
Solano County,Actual,April 2017,,,0.047228916
Solano County,Actual,May-17,,,0.04427334
Solano County,Actual,Jun-17,,,0.047869794
Solano County,Actual,Jul-17,,,0.050669216
Solano County,Actual,Aug-17,,,0.049188157
Solano County,Actual,Sep-17,,,0.042775665
Solano County,Actual,Oct-17,,,0.042206235
Solano County,Actual,Nov-17,,,0.042186002
Solano County,Actual,Dec-17,,,0.041286606
Solano County,Actual,Jan-18,,,0.044862518
Solano County,Actual,Feb-18,,,0.04354067
Solano County,Actual,Mar-18,,,0.042125419
Solano County,Actual,April 2018,,,0.037817137
Solano County,Actual,May-18,,,0.033987554
Solano County,Actual,Jun-18,,,0.040360874
Solano County,Actual,Jul-18,,,0.041173687
Solano County,Actual,Aug-18,,,0.039047619
Solano County,Actual,Sep-18,,,0.035187827
Solano County,Actual,Oct-18,,,0.036104513
Solano County,Actual,Nov-18,,,0.035629454
Solano County,Actual,Dec-18,,,0.037986705
Solano County,Actual,Jan-19,,,0.047075606
Solano County,Actual,Feb-19,,,0.043747028
Solano County,Actual,Mar-19,,,0.045389393
Solano County,Actual,April 2019,,,0.036732721
Solano County,Actual,May-19,,,0.032961706
Solano County,Actual,Jun-19,,,0.039244186
Solano County,Actual,Jul-19,,,0.041927711
Solano County,Actual,Aug-19,,,0.038164251
Sonoma County,Estimate,Sep-19,0.018591491,0.027242635,0.022917063
Sonoma County,Estimate,Oct-19,0.017786401,0.028046508,0.022916455
Sonoma County,Estimate,Nov-19,0.017059172,0.029316783,0.023187978
Sonoma County,Estimate,Dec-19,0.014927961,0.029509276,0.022218619
Sonoma County,Estimate,Jan-20,0.018978355,0.036159791,0.027569073
Sonoma County,Estimate,Feb-20,0.015845666,0.035866775,0.025856221
Sonoma County,Estimate,Mar-20,0.014055791,0.037129123,0.025592457
Sonoma County,Estimate,April 2020,0.007714852,0.034032872,0.020873862
Sonoma County,Estimate,May-20,0.003931893,0.033671733,0.018801813
Sonoma County,Estimate,Jun-20,0.007128667,0.04045543,0.023792049
Sonoma County,Estimate,Jul-20,0.006842574,0.043911674,0.025377124
Sonoma County,Estimate,Aug-20,0.002071648,0.043030505,0.022551076
Sonoma County,Estimate,Sep-20,-0.004258961,0.040934954,0.018337996
Sonoma County,Estimate,Oct-20,-0.006333615,0.043008391,0.018337388
Sonoma County,Estimate,Nov-20,-0.008202216,0.045420038,0.018608911
Sonoma County,Estimate,Dec-20,-0.011375369,0.046654474,0.017639552
Sonoma County,Actual,Jan-90,,,0.039980257
Sonoma County,Actual,Feb-90,,,0.038062284
Sonoma County,Actual,Mar-90,,,0.037364798
Sonoma County,Actual,April 1990,,,0.038123167
Sonoma County,Actual,May-90,,,0.035488576
Sonoma County,Actual,Jun-90,,,0.036591237
Sonoma County,Actual,Jul-90,,,0.041262136
Sonoma County,Actual,Aug-90,,,0.038778478
Sonoma County,Actual,Sep-90,,,0.036259542
Sonoma County,Actual,Oct-90,,,0.036441079
Sonoma County,Actual,Nov-90,,,0.042829644
Sonoma County,Actual,Dec-90,,,0.044252044
Sonoma County,Actual,Jan-91,,,0.057701478
Sonoma County,Actual,Feb-91,,,0.059103908
Sonoma County,Actual,Mar-91,,,0.063122924
Sonoma County,Actual,April 1991,,,0.058039962
Sonoma County,Actual,May-91,,,0.055555556
Sonoma County,Actual,Jun-91,,,0.054950261
Sonoma County,Actual,Jul-91,,,0.056693664
Sonoma County,Actual,Aug-91,,,0.053151458
Sonoma County,Actual,Sep-91,,,0.050721266
Sonoma County,Actual,Oct-91,,,0.048476454
Sonoma County,Actual,Nov-91,,,0.053196454
Sonoma County,Actual,Dec-91,,,0.054205607
Sonoma County,Actual,Jan-92,,,0.071227741
Sonoma County,Actual,Feb-92,,,0.075813953
Sonoma County,Actual,Mar-92,,,0.073488372
Sonoma County,Actual,April 1992,,,0.071362373
Sonoma County,Actual,May-92,,,0.067867036
Sonoma County,Actual,Jun-92,,,0.070941337
Sonoma County,Actual,Jul-92,,,0.072802198
Sonoma County,Actual,Aug-92,,,0.070642202
Sonoma County,Actual,Sep-92,,,0.065759637
Sonoma County,Actual,Oct-92,,,0.064324818
Sonoma County,Actual,Nov-92,,,0.068348624
Sonoma County,Actual,Dec-92,,,0.069852941
Sonoma County,Actual,Jan-93,,,0.078646548
Sonoma County,Actual,Feb-93,,,0.076186131
Sonoma County,Actual,Mar-93,,,0.071790152
Sonoma County,Actual,April 1993,,,0.068024063
Sonoma County,Actual,May-93,,,0.063360882
Sonoma County,Actual,Jun-93,,,0.066363636
Sonoma County,Actual,Jul-93,,,0.067215364
Sonoma County,Actual,Aug-93,,,0.064751482
Sonoma County,Actual,Sep-93,,,0.059955257
Sonoma County,Actual,Oct-93,,,0.059502664
Sonoma County,Actual,Nov-93,,,0.058849955
Sonoma County,Actual,Dec-93,,,0.056595365
Sonoma County,Actual,Jan-94,,,0.067481884
Sonoma County,Actual,Feb-94,,,0.066246057
Sonoma County,Actual,Mar-94,,,0.063599459
Sonoma County,Actual,April 1994,,,0.060674157
Sonoma County,Actual,May-94,,,0.056476916
Sonoma County,Actual,Jun-94,,,0.06059246
Sonoma County,Actual,Jul-94,,,0.062131519
Sonoma County,Actual,Aug-94,,,0.059901654
Sonoma County,Actual,Sep-94,,,0.053753887
Sonoma County,Actual,Oct-94,,,0.050196421
Sonoma County,Actual,Nov-94,,,0.051731697
Sonoma County,Actual,Dec-94,,,0.049714034
Sonoma County,Actual,Jan-95,,,0.07011236
Sonoma County,Actual,Feb-95,,,0.0606469
Sonoma County,Actual,Mar-95,,,0.061096137
Sonoma County,Actual,April 1995,,,0.060606061
Sonoma County,Actual,May-95,,,0.055128784
Sonoma County,Actual,Jun-95,,,0.057130004
Sonoma County,Actual,Jul-95,,,0.057840036
Sonoma County,Actual,Aug-95,,,0.054151625
Sonoma County,Actual,Sep-95,,,0.049866429
Sonoma County,Actual,Oct-95,,,0.045711798
Sonoma County,Actual,Nov-95,,,0.045855379
Sonoma County,Actual,Dec-95,,,0.043264942
Sonoma County,Actual,Jan-96,,,0.055033557
Sonoma County,Actual,Feb-96,,,0.051792829
Sonoma County,Actual,Mar-96,,,0.052028219
Sonoma County,Actual,April 1996,,,0.049426302
Sonoma County,Actual,May-96,,,0.045314562
Sonoma County,Actual,Jun-96,,,0.044658494
Sonoma County,Actual,Jul-96,,,0.047598061
Sonoma County,Actual,Aug-96,,,0.042160738
Sonoma County,Actual,Sep-96,,,0.038115632
Sonoma County,Actual,Oct-96,,,0.036564626
Sonoma County,Actual,Nov-96,,,0.038034188
Sonoma County,Actual,Dec-96,,,0.037147737
Sonoma County,Actual,Jan-97,,,0.046411689
Sonoma County,Actual,Feb-97,,,0.044558698
Sonoma County,Actual,Mar-97,,,0.042444822
Sonoma County,Actual,April 1997,,,0.038657604
Sonoma County,Actual,May-97,,,0.035443038
Sonoma County,Actual,Jun-97,,,0.03896654
Sonoma County,Actual,Jul-97,,,0.04069521
Sonoma County,Actual,Aug-97,,,0.039297659
Sonoma County,Actual,Sep-97,,,0.035405517
Sonoma County,Actual,Oct-97,,,0.032523672
Sonoma County,Actual,Nov-97,,,0.0332088
Sonoma County,Actual,Dec-97,,,0.032392027
Sonoma County,Actual,Jan-98,,,0.042535446
Sonoma County,Actual,Feb-98,,,0.041010771
Sonoma County,Actual,Mar-98,,,0.037751334
Sonoma County,Actual,April 1998,,,0.033074724
Sonoma County,Actual,May-98,,,0.030781693
Sonoma County,Actual,Jun-98,,,0.034077079
Sonoma County,Actual,Jul-98,,,0.034229829
Sonoma County,Actual,Aug-98,,,0.033428455
Sonoma County,Actual,Sep-98,,,0.030973451
Sonoma County,Actual,Oct-98,,,0.027666399
Sonoma County,Actual,Nov-98,,,0.027191558
Sonoma County,Actual,Dec-98,,,0.02679659
Sonoma County,Actual,Jan-99,,,0.031888798
Sonoma County,Actual,Feb-99,,,0.031591738
Sonoma County,Actual,Mar-99,,,0.030669895
Sonoma County,Actual,April 1999,,,0.027619821
Sonoma County,Actual,May-99,,,0.023227873
Sonoma County,Actual,Jun-99,,,0.0276
Sonoma County,Actual,Jul-99,,,0.029232643
Sonoma County,Actual,Aug-99,,,0.026994359
Sonoma County,Actual,Sep-99,,,0.025518341
Sonoma County,Actual,Oct-99,,,0.023668639
Sonoma County,Actual,Nov-99,,,0.024351297
Sonoma County,Actual,Dec-99,,,0.023079984
Sonoma County,Actual,Jan-00,,,0.03626108
Sonoma County,Actual,Feb-00,,,0.036711891
Sonoma County,Actual,Mar-00,,,0.037257233
Sonoma County,Actual,April 2000,,,0.031658093
Sonoma County,Actual,May-00,,,0.032117367
Sonoma County,Actual,Jun-00,,,0.036078431
Sonoma County,Actual,Jul-00,,,0.037623762
Sonoma County,Actual,Aug-00,,,0.035855004
Sonoma County,Actual,Sep-00,,,0.031323414
Sonoma County,Actual,Oct-00,,,0.030267753
Sonoma County,Actual,Nov-00,,,0.030480657
Sonoma County,Actual,Dec-00,,,0.02779953
Sonoma County,Actual,Jan-01,,,0.035658307
Sonoma County,Actual,Feb-01,,,0.033086804
Sonoma County,Actual,Mar-01,,,0.034883721
Sonoma County,Actual,April 2001,,,0.032283158
Sonoma County,Actual,May-01,,,0.029949436
Sonoma County,Actual,Jun-01,,,0.036434109
Sonoma County,Actual,Jul-01,,,0.037713841
Sonoma County,Actual,Aug-01,,,0.039781591
Sonoma County,Actual,Sep-01,,,0.03696573
Sonoma County,Actual,Oct-01,,,0.039095439
Sonoma County,Actual,Nov-01,,,0.04379845
Sonoma County,Actual,Dec-01,,,0.041569542
Sonoma County,Actual,Jan-02,,,0.051251956
Sonoma County,Actual,Feb-02,,,0.050446255
Sonoma County,Actual,Mar-02,,,0.052713178
Sonoma County,Actual,April 2002,,,0.049648163
Sonoma County,Actual,May-02,,,0.045649629
Sonoma County,Actual,Jun-02,,,0.050854037
Sonoma County,Actual,Jul-02,,,0.052054795
Sonoma County,Actual,Aug-02,,,0.052282481
Sonoma County,Actual,Sep-02,,,0.047435403
Sonoma County,Actual,Oct-02,,,0.048554913
Sonoma County,Actual,Nov-02,,,0.052878966
Sonoma County,Actual,Dec-02,,,0.050867508
Sonoma County,Actual,Jan-03,,,0.057988166
Sonoma County,Actual,Feb-03,,,0.055731225
Sonoma County,Actual,Mar-03,,,0.056813667
Sonoma County,Actual,April 2003,,,0.053882726
Sonoma County,Actual,May-03,,,0.051875499
Sonoma County,Actual,Jun-03,,,0.057661927
Sonoma County,Actual,Jul-03,,,0.057131442
Sonoma County,Actual,Aug-03,,,0.055843638
Sonoma County,Actual,Sep-03,,,0.05120126
Sonoma County,Actual,Oct-03,,,0.050253214
Sonoma County,Actual,Nov-03,,,0.052115987
Sonoma County,Actual,Dec-03,,,0.048838125
Sonoma County,Actual,Jan-04,,,0.056872038
Sonoma County,Actual,Feb-04,,,0.054897314
Sonoma County,Actual,Mar-04,,,0.057289609
Sonoma County,Actual,April 2004,,,0.050456893
Sonoma County,Actual,May-04,,,0.046539379
Sonoma County,Actual,Jun-04,,,0.050687623
Sonoma County,Actual,Jul-04,,,0.051322542
Sonoma County,Actual,Aug-04,,,0.047026817
Sonoma County,Actual,Sep-04,,,0.043478261
Sonoma County,Actual,Oct-04,,,0.04453125
Sonoma County,Actual,Nov-04,,,0.046008651
Sonoma County,Actual,Dec-04,,,0.04359889
Sonoma County,Actual,Jan-05,,,0.048945483
Sonoma County,Actual,Feb-05,,,0.049721559
Sonoma County,Actual,Mar-05,,,0.048605578
Sonoma County,Actual,April 2005,,,0.043668122
Sonoma County,Actual,May-05,,,0.040759794
Sonoma County,Actual,Jun-05,,,0.044688358
Sonoma County,Actual,Jul-05,,,0.046245059
Sonoma County,Actual,Aug-05,,,0.043359375
Sonoma County,Actual,Sep-05,,,0.041747952
Sonoma County,Actual,Oct-05,,,0.041021672
Sonoma County,Actual,Nov-05,,,0.042998028
Sonoma County,Actual,Dec-05,,,0.039153016
Sonoma County,Actual,Jan-06,,,0.043582567
Sonoma County,Actual,Feb-06,,,0.043079378
Sonoma County,Actual,Mar-06,,,0.043912176
Sonoma County,Actual,April 2006,,,0.041035857
Sonoma County,Actual,May-06,,,0.036378015
Sonoma County,Actual,Jun-06,,,0.040218665
Sonoma County,Actual,Jul-06,,,0.043288324
Sonoma County,Actual,Aug-06,,,0.040218665
Sonoma County,Actual,Sep-06,,,0.037022603
Sonoma County,Actual,Oct-06,,,0.035452794
Sonoma County,Actual,Nov-06,,,0.038446602
Sonoma County,Actual,Dec-06,,,0.036848295
Sonoma County,Actual,Jan-07,,,0.044705882
Sonoma County,Actual,Feb-07,,,0.043495298
Sonoma County,Actual,Mar-07,,,0.043052838
Sonoma County,Actual,April 2007,,,0.041015625
Sonoma County,Actual,May-07,,,0.038147139
Sonoma County,Actual,Jun-07,,,0.043176561
Sonoma County,Actual,Jul-07,,,0.046321526
Sonoma County,Actual,Aug-07,,,0.044992175
Sonoma County,Actual,Sep-07,,,0.043209877
Sonoma County,Actual,Oct-07,,,0.042829828
Sonoma County,Actual,Nov-07,,,0.044718581
Sonoma County,Actual,Dec-07,,,0.045489891
Sonoma County,Actual,Jan-08,,,0.05228505
Sonoma County,Actual,Feb-08,,,0.05011655
Sonoma County,Actual,Mar-08,,,0.052611219
Sonoma County,Actual,April 2008,,,0.048524845
Sonoma County,Actual,May-08,,,0.050442819
Sonoma County,Actual,Jun-08,,,0.056064073
Sonoma County,Actual,Jul-08,,,0.062426384
Sonoma County,Actual,Aug-08,,,0.061756809
Sonoma County,Actual,Sep-08,,,0.058223062
Sonoma County,Actual,Oct-08,,,0.061625709
Sonoma County,Actual,Nov-08,,,0.066564063
Sonoma County,Actual,Dec-08,,,0.07181677
Sonoma County,Actual,Jan-09,,,0.083268784
Sonoma County,Actual,Feb-09,,,0.088656601
Sonoma County,Actual,Mar-09,,,0.093410853
Sonoma County,Actual,April 2009,,,0.088681447
Sonoma County,Actual,May-09,,,0.090340242
Sonoma County,Actual,Jun-09,,,0.097102584
Sonoma County,Actual,Jul-09,,,0.099609375
Sonoma County,Actual,Aug-09,,,0.09654905
Sonoma County,Actual,Sep-09,,,0.095608239
Sonoma County,Actual,Oct-09,,,0.097513598
Sonoma County,Actual,Nov-09,,,0.098508634
Sonoma County,Actual,Dec-09,,,0.099563665
Sonoma County,Actual,Jan-10,,,0.115018618
Sonoma County,Actual,Feb-10,,,0.114686469
Sonoma County,Actual,Mar-10,,,0.115353038
Sonoma County,Actual,April 2010,,,0.107887209
Sonoma County,Actual,May-10,,,0.102522376
Sonoma County,Actual,Jun-10,,,0.108251634
Sonoma County,Actual,Jul-10,,,0.110252238
Sonoma County,Actual,Aug-10,,,0.108766234
Sonoma County,Actual,Sep-10,,,0.10349026
Sonoma County,Actual,Oct-10,,,0.102314251
Sonoma County,Actual,Nov-10,,,0.107610475
Sonoma County,Actual,Dec-10,,,0.104808878
Sonoma County,Actual,Jan-11,,,0.111111111
Sonoma County,Actual,Feb-11,,,0.10827501
Sonoma County,Actual,Mar-11,,,0.106897943
Sonoma County,Actual,April 2011,,,0.101173614
Sonoma County,Actual,May-11,,,0.098023397
Sonoma County,Actual,Jun-11,,,0.105734038
Sonoma County,Actual,Jul-11,,,0.105730428
Sonoma County,Actual,Aug-11,,,0.103434343
Sonoma County,Actual,Sep-11,,,0.099434115
Sonoma County,Actual,Oct-11,,,0.098102543
Sonoma County,Actual,Nov-11,,,0.096326531
Sonoma County,Actual,Dec-11,,,0.094788675
Sonoma County,Actual,Jan-12,,,0.09909166
Sonoma County,Actual,Feb-12,,,0.098192276
Sonoma County,Actual,Mar-12,,,0.098023064
Sonoma County,Actual,April 2012,,,0.090386196
Sonoma County,Actual,May-12,,,0.086850649
Sonoma County,Actual,Jun-12,,,0.091902834
Sonoma County,Actual,Jul-12,,,0.09244373
Sonoma County,Actual,Aug-12,,,0.087867795
Sonoma County,Actual,Sep-12,,,0.079710145
Sonoma County,Actual,Oct-12,,,0.079586152
Sonoma County,Actual,Nov-12,,,0.079416532
Sonoma County,Actual,Dec-12,,,0.079789388
Sonoma County,Actual,Jan-13,,,0.085020243
Sonoma County,Actual,Feb-13,,,0.079757085
Sonoma County,Actual,Mar-13,,,0.076704545
Sonoma County,Actual,April 2013,,,0.070559611
Sonoma County,Actual,May-13,,,0.067898755
Sonoma County,Actual,Jun-13,,,0.074310827
Sonoma County,Actual,Jul-13,,,0.074810983
Sonoma County,Actual,Aug-13,,,0.069554849
Sonoma County,Actual,Sep-13,,,0.065586725
Sonoma County,Actual,Oct-13,,,0.065457413
Sonoma County,Actual,Nov-13,,,0.063341251
Sonoma County,Actual,Dec-13,,,0.060533652
Sonoma County,Actual,Jan-14,,,0.06361829
Sonoma County,Actual,Feb-14,,,0.064158416
Sonoma County,Actual,Mar-14,,,0.063241107
Sonoma County,Actual,April 2014,,,0.053333333
Sonoma County,Actual,May-14,,,0.053042122
Sonoma County,Actual,Jun-14,,,0.056398289
Sonoma County,Actual,Jul-14,,,0.05950541
Sonoma County,Actual,Aug-14,,,0.056633049
Sonoma County,Actual,Sep-14,,,0.051212938
Sonoma County,Actual,Oct-14,,,0.051055662
Sonoma County,Actual,Nov-14,,,0.051750973
Sonoma County,Actual,Dec-14,,,0.048780488
Sonoma County,Actual,Jan-15,,,0.052754982
Sonoma County,Actual,Feb-15,,,0.049883087
Sonoma County,Actual,Mar-15,,,0.047915855
Sonoma County,Actual,April 2015,,,0.043173862
Sonoma County,Actual,May-15,,,0.043193212
Sonoma County,Actual,Jun-15,,,0.045665635
Sonoma County,Actual,Jul-15,,,0.047362341
Sonoma County,Actual,Aug-15,,,0.043562066
Sonoma County,Actual,Sep-15,,,0.040015391
Sonoma County,Actual,Oct-15,,,0.041376643
Sonoma County,Actual,Nov-15,,,0.042445483
Sonoma County,Actual,Dec-15,,,0.041341654
Sonoma County,Actual,Jan-16,,,0.044496487
Sonoma County,Actual,Feb-16,,,0.042536736
Sonoma County,Actual,Mar-16,,,0.042824074
Sonoma County,Actual,April 2016,,,0.038327526
Sonoma County,Actual,May-16,,,0.035108025
Sonoma County,Actual,Jun-16,,,0.040816327
Sonoma County,Actual,Jul-16,,,0.043010753
Sonoma County,Actual,Aug-16,,,0.040183697
Sonoma County,Actual,Sep-16,,,0.037642586
Sonoma County,Actual,Oct-16,,,0.038314176
Sonoma County,Actual,Nov-16,,,0.037166086
Sonoma County,Actual,Dec-16,,,0.036835983
Sonoma County,Actual,Jan-17,,,0.041472868
Sonoma County,Actual,Feb-17,,,0.038891028
Sonoma County,Actual,Mar-17,,,0.035700576
Sonoma County,Actual,April 2017,,,0.032679739
Sonoma County,Actual,May-17,,,0.030326296
Sonoma County,Actual,Jun-17,,,0.034495975
Sonoma County,Actual,Jul-17,,,0.036273387
Sonoma County,Actual,Aug-17,,,0.034627093
Sonoma County,Actual,Sep-17,,,0.029400678
Sonoma County,Actual,Oct-17,,,0.030572755
Sonoma County,Actual,Nov-17,,,0.030572755
Sonoma County,Actual,Dec-17,,,0.02900232
Sonoma County,Actual,Jan-18,,,0.032145624
Sonoma County,Actual,Feb-18,,,0.030639602
Sonoma County,Actual,Mar-18,,,0.029569892
Sonoma County,Actual,April 2018,,,0.02647736
Sonoma County,Actual,May-18,,,0.023646072
Sonoma County,Actual,Jun-18,,,0.029299848
Sonoma County,Actual,Jul-18,,,0.029155623
Sonoma County,Actual,Aug-18,,,0.027661993
Sonoma County,Actual,Sep-18,,,0.02443609
Sonoma County,Actual,Oct-18,,,0.025263952
Sonoma County,Actual,Nov-18,,,0.024828113
Sonoma County,Actual,Dec-18,,,0.025954198
Sonoma County,Actual,Jan-19,,,0.033587786
Sonoma County,Actual,Feb-19,,,0.03058104
Sonoma County,Actual,Mar-19,,,0.032146958
Sonoma County,Actual,April 2019,,,0.025433526
Sonoma County,Actual,May-19,,,0.022979701
Sonoma County,Actual,Jun-19,,,0.027947933
Sonoma County,Actual,Jul-19,,,0.029624003
Sonoma County,Actual,Aug-19,,,0.027334852
